account_id,account_number,account_type,currency,open_date,balance,client_id
1165,YPVQ6686899842003,дебетовый,RUB,1999-01-05,426573.05,566
1166,MZKB3052411420765,дебетовый,RUB,1999-07-09,427869.87,567
1167,ZHGK2949576039610,дебетовый,RUB,1980-12-10,175376.0,568
1168,IZUV9297045386876,дебетовый,RUB,2022-06-29,554508.22,569
1169,EWYS7676213545614,дебетовый,RUB,2006-07-01,52033.63,569
1170,DLXG8348995312008,кредитный,RUB,1998-08-16,672643.65,570
1171,SBJB0241703642373,дебетовый,RUB,2005-10-10,182235.04,570
1172,CGJU2414718976217,кредитный,USD,2003-11-01,1152777.25,571
1173,TVXX4292101727482,кредитный,RUB,2020-12-25,1455225.24,572
1174,WKCP5079631324049,кредитный,RUB,2007-10-11,443335.3,572
1175,CTNW5196627145706,дебетовый,RUB,2015-08-06,1092815.68,573
1176,WRWN8623785771712,кредитный,RUB,2013-02-09,168473.43,573
1177,SSSG9176707002279,дебетовый,RUB,2003-02-14,826439.99,574
1178,YFXI4527843003987,кредитный,RUB,2015-04-21,926282.99,574
1179,UYBN4659491868498,кредитный,RUB,2018-04-06,489549.7,575
1180,WITW3203922686870,дебетовый,RUB,2008-08-31,333215.79,576
1181,VGPL5785457653092,кредитный,RUB,2019-08-31,125384.33,576
1182,XNJG0813222575041,кредитный,RUB,1993-04-17,1436435.55,576
1183,FNMJ3509455731492,кредитный,RUB,2015-11-28,476636.72,577
1184,NNFE4776038280710,дебетовый,USD,2024-10-10,541597.3,577
1185,EIKQ8641793996979,дебетовый,RUB,2014-05-23,641460.72,577
1186,VYZZ3933833876883,кредитный,RUB,1991-03-06,517380.32,578
1187,XZMQ9825817386816,кредитный,EUR,2012-01-28,1311452.6,578
1188,FXEH5079937873521,дебетовый,RUB,2009-08-27,666330.54,579
1189,TQAM8496033429950,кредитный,RUB,2014-11-19,1208509.18,580
1190,MOEX2662810767778,кредитный,RUB,2013-07-27,621290.68,580
1191,OVWH9718190597468,дебетовый,RUB,2014-11-12,454846.71,581
1192,SHGB5374062426103,кредитный,RUB,2025-10-23,1440142.95,581
1193,EIRW7736518849198,кредитный,RUB,2003-03-08,614190.96,581
1194,YMCG2940635724763,кредитный,RUB,2015-02-22,693179.95,582
1195,LPYE6850072843858,дебетовый,RUB,2024-10-18,1248425.58,582
1196,ASTZ9866924505149,кредитный,RUB,2008-10-06,1239372.46,583
1197,JQYO3597543453649,кредитный,RUB,2009-06-16,1109784.03,583
1198,MDWB7799772222646,дебетовый,RUB,2024-04-16,231035.95,584
1199,VCYK3300270275076,кредитный,RUB,2025-01-23,998870.19,585
1200,PYWN9380514538690,кредитный,RUB,2021-01-06,737829.75,585
1201,NQCE0750006991558,дебетовый,RUB,1991-10-23,1147077.53,586
1202,SHSV2244556523221,кредитный,EUR,2007-06-02,100087.24,586
1203,XRTJ4139995176993,кредитный,RUB,2004-07-06,848361.88,586
1204,BHRC5695907056951,кредитный,EUR,1999-10-09,1227421.19,587
1205,NGND1287408117306,кредитный,RUB,1986-06-17,862895.53,587
1206,QECI5287899996289,дебетовый,RUB,2014-11-23,219205.68,588
1207,AYUF8405218505608,кредитный,USD,2015-01-29,203246.09,588
1208,GXDS1260485896549,дебетовый,RUB,2026-02-09,629271.01,589
1209,CRII0938654719270,дебетовый,RUB,2014-08-03,794418.49,590
1210,LIQO4870566230056,дебетовый,RUB,2023-10-28,1149663.66,590
1211,SUJI6150123506656,дебетовый,RUB,1996-06-11,250703.88,591
1212,BLAL9085576578937,кредитный,RUB,2019-07-31,1027450.73,592
1213,WHSD9474372990352,кредитный,RUB,2024-05-07,1046951.27,592
1214,WZYY9609102764714,дебетовый,RUB,2020-02-20,527444.05,593
1215,IVUH2111902662377,дебетовый,RUB,2021-01-10,777256.12,593
1216,URDZ3309831452378,кредитный,RUB,2005-07-03,1381361.07,594
1217,ZAGJ6332874256568,дебетовый,RUB,2025-02-08,231832.37,594
1218,NYRB5800058953815,дебетовый,RUB,2022-09-22,837982.82,595
1219,LBCK4385781807794,дебетовый,RUB,2003-09-01,1374046.74,596
1220,XDZJ8815144661995,дебетовый,RUB,2013-11-17,1385114.63,596
1221,DOCB0656266688545,кредитный,RUB,1988-12-04,1036576.06,596
1222,HYUV6377665995990,кредитный,USD,2008-09-20,896472.96,597
1223,VHIJ2381622664849,дебетовый,RUB,2006-03-06,43139.31,598
1224,DQUM1462883635805,дебетовый,RUB,2022-06-05,1285222.81,598
1225,GGCV5131356117027,дебетовый,RUB,2023-09-30,314761.51,599
1226,JPGJ4793722391761,кредитный,RUB,2015-01-09,1176044.58,600
1227,RFFL8858431357408,дебетовый,RUB,2021-08-04,1136001.05,601
1228,JOIA7397296175657,дебетовый,RUB,2012-02-03,1189582.77,602
1229,SSZB6183442511809,дебетовый,RUB,2008-06-16,1362793.95,603
1230,IKKC9241528634840,дебетовый,RUB,1996-12-19,1001379.64,603
1231,NYCV7064914453375,дебетовый,RUB,1979-12-26,1380147.11,603
1232,ADLM9146164157337,дебетовый,RUB,1998-05-18,527300.5,604
1233,QIAX9134178109071,дебетовый,RUB,2014-08-19,1412767.47,605
1234,LPUD4514951495583,кредитный,RUB,2008-09-27,1282707.12,606
1235,PGMR0729661808438,дебетовый,RUB,2006-08-13,102505.56,606
1236,CMRJ8272309907046,дебетовый,RUB,2004-12-23,1073717.45,606
1237,IKAH0060451990818,дебетовый,USD,1991-03-26,805689.73,607
1238,HGBA2763272237369,дебетовый,USD,2005-02-09,1380715.77,607
1239,BIGE6059047353522,кредитный,RUB,2010-02-26,884070.86,608
1240,YVLI9305397345135,кредитный,RUB,2013-05-13,160986.76,608
1241,SNJE6060098972740,кредитный,EUR,2020-01-16,636137.77,608
1242,KCIU3164119913656,дебетовый,RUB,2013-09-16,1142114.17,609
1243,WBUY2542600628922,кредитный,RUB,1987-02-27,165474.24,609
1244,QIGL7993895945892,дебетовый,RUB,1978-12-01,541875.69,609
1245,KCUP4752949775655,дебетовый,RUB,1981-07-12,740569.2,610
1246,FQYZ8956383676657,кредитный,RUB,1977-11-21,900584.26,610
1247,GCXA1221338753421,кредитный,RUB,1984-01-02,610923.33,611
1248,JXQG5457498839683,кредитный,RUB,2000-07-18,104413.74,611
1249,WELE5430935352151,кредитный,RUB,2023-07-01,1498084.99,612
1250,GVJZ6606899247157,кредитный,RUB,2018-08-13,594554.64,612
1251,KNDA8010302212395,дебетовый,RUB,2023-09-16,592217.19,613
1252,DFDN9832328541422,дебетовый,RUB,2009-07-20,1338641.45,613
1253,HUEN2144537150451,дебетовый,RUB,2011-02-10,1462811.24,613
1254,TMPR7788011591326,дебетовый,RUB,2023-05-23,1485991.98,614
1255,JFGF6355469033693,дебетовый,RUB,2013-04-02,637056.31,614
1256,BKOC9732381545527,кредитный,RUB,2019-07-24,1148958.25,615
1257,XPNU2602356409309,кредитный,RUB,2023-08-01,1201476.35,615
1258,YTRN8919507867969,кредитный,RUB,2016-07-09,904748.15,616
1259,TSGV8191948746123,кредитный,EUR,2013-10-06,767121.77,616
1260,CTWV0024155175863,кредитный,RUB,2009-04-08,376034.79,617
1261,OGKG3270289966686,дебетовый,RUB,2025-09-05,201912.57,618
1262,RLRX4311621065149,дебетовый,RUB,2024-02-27,1245468.7,618
1263,OGZT6543105577103,дебетовый,EUR,1983-07-27,573949.47,619
1264,BVYE7596088958697,кредитный,RUB,2012-08-23,932950.14,619
1265,GKQJ3423149452125,дебетовый,RUB,2006-12-12,779923.37,620
1266,RNBN2098180409991,кредитный,RUB,2013-01-13,993139.85,621
1267,DZJX1405085013474,кредитный,RUB,1986-06-25,813657.17,621
1268,FTWM3641226472543,дебетовый,EUR,2018-02-24,47397.78,622
1269,SXFJ5396042408174,кредитный,USD,2017-08-12,178701.16,622
1270,UIEL3968527682091,кредитный,RUB,2017-11-25,564504.84,622
1271,FEJZ6614280970209,дебетовый,RUB,1996-10-13,834999.83,623
1272,SWAT6351591175331,кредитный,USD,2021-09-08,246216.37,623
1273,BEVL3379708604377,дебетовый,RUB,2012-08-04,583620.74,624
1274,ROFY5371720153330,дебетовый,RUB,2009-05-20,735830.57,624
1275,GFKM9647413311519,кредитный,RUB,1992-06-30,1281527.2,625
1276,QHTJ8422663154309,дебетовый,RUB,2020-03-16,742036.7,625
1277,GUUJ9131565366713,кредитный,RUB,1993-12-28,529145.66,625
1278,JNWG5145228232534,кредитный,RUB,1993-10-04,885695.12,626
1279,VKXF9799349657758,дебетовый,RUB,2001-04-13,523315.18,626
1280,UHLF1970640641231,дебетовый,RUB,1983-11-11,937729.5,627
1281,IBEJ4783075016327,кредитный,RUB,1989-07-19,517714.54,627
1282,AGUI9141052696364,кредитный,RUB,2010-09-15,84673.87,627
1283,OEXC2645436768796,дебетовый,RUB,1984-01-03,468149.29,628
1284,VJMP2698630133327,дебетовый,USD,2019-07-22,171706.94,629
1285,YRXZ8217026719961,дебетовый,RUB,2016-09-30,56066.43,630
1286,TJTD8514756160384,кредитный,RUB,2011-02-16,1352114.77,631
1287,KWEM0682287956141,кредитный,RUB,2020-11-16,704549.85,631
1288,SMMC5929325789088,дебетовый,EUR,2001-05-26,566606.39,631
1289,ZBNS0303471120273,кредитный,RUB,2025-02-28,1212489.85,632
1290,UEHQ5951292072230,дебетовый,RUB,2023-11-04,308862.47,632
1291,GHLX8233989511139,кредитный,RUB,2024-06-27,449281.35,633
1292,PYXP3879278767823,кредитный,RUB,2010-05-31,953166.3,633
1293,AURW4229665144486,дебетовый,RUB,2008-01-12,71297.04,634
1294,OIGA6206814849919,кредитный,RUB,2001-10-01,936858.44,635
1295,WOEB2981130084339,дебетовый,RUB,2013-02-09,867289.87,635
1296,JCSW8117963305074,кредитный,RUB,1986-11-01,849642.44,635
1297,KBJJ3271929802844,кредитный,RUB,2022-04-20,520974.73,636
1298,ZZNC6936240885163,дебетовый,RUB,1990-12-31,452770.52,636
1299,HQDG7057410376226,кредитный,RUB,1992-06-11,809921.37,636
1300,XKTI1525838516357,кредитный,RUB,2023-09-08,937445.81,637
1301,CZDN4466847132901,дебетовый,USD,2025-07-13,941765.9,638
1302,BFTU1585118581101,дебетовый,RUB,2026-01-30,319429.21,638
1303,MBEG5359682890140,кредитный,RUB,2023-01-19,956889.54,639
1304,DEWH5631676602716,кредитный,USD,2025-03-14,1089922.6,639
1305,SFOQ8847871819383,дебетовый,RUB,2025-05-24,546412.0,639
1306,PVOX0510473080282,дебетовый,RUB,2013-11-24,1027959.96,640
1307,GDWC4824143044469,кредитный,RUB,2022-11-07,1290278.92,641
1308,RUSJ2596349001976,дебетовый,RUB,2025-12-30,1268950.47,641
1309,XXTH3450041951130,кредитный,RUB,2011-01-26,384669.95,642
1310,AOYM6170616684648,дебетовый,RUB,1989-11-15,170337.86,642
1311,EZUA9872848181869,дебетовый,RUB,2022-12-24,1240843.24,643
1312,TEHY4440557247721,кредитный,RUB,2005-08-29,654199.37,644
1313,YSNG6209160494172,дебетовый,RUB,1994-01-15,409067.95,644
1314,CTAC7066863721858,кредитный,RUB,2025-01-18,416657.99,645
1315,GLQI0470571265656,дебетовый,RUB,2020-09-15,63348.56,646
1316,DVNK6667157111207,кредитный,RUB,2000-06-13,82990.91,646
1317,DQWV0589359679262,дебетовый,RUB,1982-09-26,446968.76,646
1318,XKEL7615033598480,кредитный,USD,2025-03-05,1007508.11,647
1319,NCQN8304342299785,кредитный,USD,2017-10-26,1086351.68,648
1320,EDWW0133989309040,дебетовый,RUB,2014-07-11,1101720.61,649
1321,HPNL8490140565025,кредитный,RUB,2016-08-25,135373.18,650
1322,RPBV9095902799046,дебетовый,RUB,2023-02-01,470115.49,651
1323,MTCY9918386488362,кредитный,RUB,2018-09-17,1115938.46,651
1324,SNCN3677177529694,кредитный,RUB,2022-05-19,160221.02,651
1325,ZFWM9154897881412,кредитный,RUB,2025-01-05,381458.88,652
1326,KFZO7050875505624,дебетовый,RUB,2005-12-13,562057.48,653
1327,RCRX8867895013919,дебетовый,RUB,2008-07-01,635671.97,653
1328,QOBO4142013498438,дебетовый,EUR,2002-01-28,1319150.31,653
1329,RVYC4046247863572,кредитный,RUB,1988-10-30,551608.93,654
1330,NVFP3308903454468,дебетовый,RUB,2010-02-21,1357844.15,655
1331,ZHYF1095496861773,дебетовый,RUB,2012-06-10,993335.15,655
1332,ZPSA9919984676170,дебетовый,RUB,2008-03-16,577035.32,656
1333,SLDC0356257621090,кредитный,USD,2020-12-24,1027872.51,657
1334,QALO9550004441566,дебетовый,USD,1990-01-27,582706.52,657
1335,BLXO2756220217589,кредитный,USD,1996-08-03,1376890.04,657
1336,RGSW0537013760720,дебетовый,USD,2002-10-07,1135001.89,658
1337,EXIQ9323775677946,кредитный,RUB,2005-05-01,1335370.09,658
1338,RKGF4148426898807,кредитный,USD,2016-04-09,1150111.35,659
1339,LPUJ6585785645192,кредитный,RUB,2018-02-01,411054.79,659
1340,EOSH4682985165228,кредитный,RUB,1987-12-25,619441.98,660
1341,GKDC8778634144877,кредитный,USD,2016-10-26,1230361.97,661
1342,JONY3971031887277,дебетовый,RUB,2015-02-22,759501.77,661
1343,SNBN8886742050578,кредитный,RUB,2025-05-05,1220142.07,662
1344,MFEC6346518651531,кредитный,RUB,2005-09-08,41026.34,662
1345,CJCV3829879086865,дебетовый,RUB,1996-03-09,1186528.98,663
1346,UINN0170593967015,дебетовый,RUB,1992-03-04,942444.41,664
1347,WFFM4124655295787,дебетовый,RUB,2020-02-25,374405.35,665
1348,KDMR3202271131800,дебетовый,RUB,2017-03-11,1028630.07,665
1349,CXIT8008475557734,кредитный,RUB,1974-10-02,1102758.16,666
1350,UGER2391321836694,кредитный,RUB,2011-09-27,889530.62,666
1351,QHLS8084698732975,кредитный,RUB,2025-10-02,621744.64,667
1352,IYKN2713702446984,дебетовый,RUB,2021-11-25,565980.04,667
1353,SRTX0906609478306,дебетовый,RUB,2019-12-27,34455.14,668
1354,NJMX5889987244463,дебетовый,USD,2013-02-28,1461191.36,668
1355,EXQV4209274939098,дебетовый,RUB,2010-12-14,1277746.31,668
1356,VCEE0215128513684,кредитный,RUB,1998-04-19,900589.1,669
1357,KJDW6523700877751,дебетовый,EUR,2020-01-27,255184.33,670
1358,YBGF2607347843267,дебетовый,RUB,2007-08-15,788756.55,671
1359,RJNI3103233854376,кредитный,RUB,2014-07-07,741223.55,671
1360,HBXL8582196459968,дебетовый,RUB,2022-02-25,285816.25,671
1361,EIGC2125588983923,кредитный,RUB,2017-10-03,573110.27,672
1362,PRDI1257067077924,кредитный,USD,2015-08-03,900124.18,672
1363,WKJX7597113156873,дебетовый,RUB,1982-06-25,612786.15,673
1364,VBEJ2645963946845,дебетовый,RUB,1973-03-10,1464192.24,673
1365,GWDZ0903585872632,кредитный,USD,2026-05-19,554456.61,674
1366,ZPLB2719264210238,кредитный,RUB,2023-10-24,703322.41,675
1367,OFQR0736649706959,кредитный,EUR,2024-07-18,596332.07,675
1368,TAXX1964335623950,дебетовый,RUB,2023-12-11,1062679.75,675
1369,CCDQ7000082220532,кредитный,RUB,2000-09-05,835499.96,676
1370,BRSH9560898046617,дебетовый,RUB,2000-04-25,352262.16,676
1371,ACJP8247599117390,кредитный,EUR,1996-11-22,1408982.91,676
1372,MNKB6888576027316,дебетовый,RUB,2026-01-05,756813.0,677
1373,HLBE4506327052416,кредитный,RUB,1999-10-17,592045.22,677
1374,IYYU5646866764691,кредитный,RUB,2019-10-26,1338338.92,677
1375,FWQJ0000137437847,дебетовый,RUB,1987-06-05,755620.08,678
1376,AYPH8232258337622,кредитный,RUB,2012-08-27,475976.08,679
1377,XHIK0154177657866,кредитный,RUB,2016-06-12,175263.08,679
1378,BWUB0059118624793,дебетовый,RUB,2005-12-28,1460057.23,680
1379,GUGJ8914026963155,кредитный,USD,2023-06-29,424388.26,681
1380,LVQB0875757513183,кредитный,RUB,2023-07-30,1142345.88,681
1381,XREG7084446850138,кредитный,RUB,2019-01-13,247475.73,682
1382,HQLW4184293264570,кредитный,RUB,1996-12-29,226897.12,682
1383,PZOH3701065360549,кредитный,RUB,1971-04-18,222931.21,683
1384,CFPS3108262775699,дебетовый,RUB,1999-12-03,705371.3,683
1385,TXAN0418696095661,дебетовый,RUB,2014-09-14,654644.8,683
1386,XRFR9210758643583,дебетовый,RUB,1972-09-17,1483227.88,684
1387,SPKH3631492896918,кредитный,RUB,1968-06-14,168736.33,684
1388,MDVP5686345496422,дебетовый,RUB,2026-02-17,140366.82,685
1389,NZYS9255830035808,кредитный,RUB,2020-07-16,252442.5,685
1390,LMUH4491088534883,кредитный,RUB,2024-03-17,994706.52,685
1391,TYFO2778340793281,дебетовый,RUB,1973-09-09,856181.72,686
1392,CMVP1771103402073,дебетовый,RUB,2024-06-24,747166.16,687
1393,CPJK7417918480000,дебетовый,USD,2023-06-16,38943.25,687
1394,CHHB2148904011392,дебетовый,RUB,1985-06-05,885507.75,688
1395,LVUR1927724437645,дебетовый,RUB,1991-10-18,230663.2,688
1396,CQXX4689158336597,дебетовый,RUB,2010-01-24,1061559.98,688
1397,PBUS1487192908338,кредитный,RUB,1997-07-14,403977.65,689
1398,XMLN1978968126669,дебетовый,RUB,1985-05-27,65770.5,689
1399,DMXS9277086657486,кредитный,RUB,2022-07-14,1097317.83,690
1400,TOOV5977673800750,дебетовый,RUB,2015-06-02,73023.37,690
1401,QEGU3733934741267,кредитный,RUB,2016-10-15,83302.54,690
1402,QMKO0738546052173,кредитный,RUB,2017-07-01,382745.85,691
1403,CHGA5878928802295,кредитный,RUB,1978-07-31,1278518.75,692
1404,YYPM9308883707991,кредитный,RUB,2025-06-21,427403.83,693
1405,NEGV1543449197470,дебетовый,RUB,2009-09-07,736267.65,694
1406,RXMP1172498596343,кредитный,RUB,2019-01-17,1382549.71,694
1407,LZXB9416267240896,дебетовый,RUB,2023-09-18,144167.25,694
1408,RVPB1321566701918,дебетовый,RUB,2005-07-17,1328119.56,695
1409,DODA4599920718980,кредитный,RUB,2015-10-15,900511.12,695
1410,FCHD8960503461173,кредитный,RUB,2025-08-13,920801.68,696
1411,CPWI1465545123355,кредитный,RUB,2023-06-29,770012.19,697
1412,CNZY4915663036338,кредитный,RUB,2025-12-21,971415.93,697
1413,WJQM5007443525019,дебетовый,USD,2017-08-06,790918.07,698
1414,NLHM4706696778134,дебетовый,RUB,2006-07-23,656033.28,698
1415,JZKE4486491535090,кредитный,RUB,2005-10-08,1476279.35,698
1416,IGLX1840639294651,кредитный,RUB,2018-05-15,784638.09,699
1417,GEOC0049912643847,кредитный,RUB,2025-12-03,826491.49,699
1418,AXTR1920509163392,дебетовый,RUB,2021-04-10,765977.38,699
1419,HZME5932865711924,дебетовый,RUB,2016-05-22,1080465.0,700
1420,XDEQ3006238183924,кредитный,RUB,2010-08-12,878351.83,700
1421,DNPS1776196079117,дебетовый,RUB,2005-08-11,992367.49,701
1422,TEHH5913353153562,дебетовый,RUB,1998-01-03,1264364.73,701
1423,YROX2450409414771,дебетовый,RUB,2017-06-11,1315133.02,701
1424,NRFR9821824468216,кредитный,RUB,2021-11-28,682497.22,702
1425,METP0386473223224,кредитный,RUB,2002-10-22,397611.58,702
1426,NGOR3681254145287,дебетовый,RUB,1990-09-20,1120543.98,703
1427,RIPL9044741764344,кредитный,USD,2023-08-18,159495.99,704
1428,ALOS4065253293244,дебетовый,RUB,1973-08-01,175017.39,704
1429,IVRY3451995508977,дебетовый,RUB,2025-02-26,690244.53,704
1430,ZIPE8157066250162,кредитный,RUB,1986-04-27,1219698.72,705
1431,AJGV7714948724849,кредитный,RUB,1977-05-29,1444712.42,705
1432,NDLF8305682080820,кредитный,RUB,1996-11-30,131452.7,706
1433,UQAT8822092521094,дебетовый,RUB,2020-05-13,167868.75,706
1434,GULV4791302792990,дебетовый,RUB,1997-12-05,282331.66,706
1435,KCAA2279825799883,дебетовый,RUB,1991-08-13,217731.29,707
1436,ZTWZ4326032240807,кредитный,RUB,2013-07-17,1287284.04,708
1437,UBAH7817150685246,дебетовый,RUB,2010-01-22,1154581.72,709
1438,QQRZ9592085151228,дебетовый,RUB,1978-10-01,32725.24,709
1439,MBAS9974941171590,дебетовый,USD,2006-03-08,1108171.77,709
1440,MJQX7372590125996,кредитный,RUB,1996-01-02,1289694.67,710
1441,IQWG4329786715429,дебетовый,RUB,2014-06-23,854145.69,710
1442,YKVT9571947700719,дебетовый,RUB,2021-07-05,153995.28,711
1443,XUWX0353363592172,кредитный,EUR,1980-03-29,1272924.39,711
1444,IAKY1558866314387,кредитный,RUB,1988-09-02,599520.56,712
1445,MDCK4211889594919,кредитный,RUB,1978-10-08,91057.02,712
1446,XWMK9517336664814,дебетовый,RUB,1984-12-29,473775.23,712
1447,CGZO4001980110638,кредитный,USD,2025-09-07,625706.19,713
1448,FIIH2654951898197,дебетовый,RUB,1988-10-30,1408446.71,714
1449,UVKK1791543698034,кредитный,RUB,2011-09-11,654345.01,714
1450,TWIR9304940809100,кредитный,RUB,2007-02-15,703860.66,715
1451,SKMT8198333167926,дебетовый,RUB,1999-10-21,881488.07,716
1452,MJAY3075059990640,кредитный,USD,2025-11-09,1280180.69,716
1453,DBMO1091796510592,кредитный,RUB,2017-04-02,440091.06,717
1454,RMKG7494558393185,кредитный,EUR,1983-11-18,1249621.12,717
1455,MXWK4934781268881,кредитный,RUB,2011-09-21,1199632.59,717
1456,PUZU8632019703078,дебетовый,RUB,1966-10-11,1123881.45,718
1457,OXNE3255881191277,кредитный,RUB,1982-07-25,299226.33,719
1458,DLDR0784424676004,кредитный,RUB,2002-11-02,623976.54,719
1459,EZLT7657125445847,кредитный,RUB,2019-02-27,314149.41,719
1460,VZLC9614990140905,дебетовый,RUB,2011-12-12,391212.01,720
1461,UJJS6252165389739,дебетовый,RUB,2003-08-13,1289192.51,721
1462,OMMX6752442031579,дебетовый,RUB,1986-03-27,506602.13,721
1463,PAML8112450778363,дебетовый,RUB,2023-05-13,181032.05,721
1464,BVZT6801922716623,кредитный,RUB,2022-04-22,510486.32,722
1465,LFNA1772655813261,дебетовый,RUB,2016-05-03,835533.53,723
1466,KUZI2701823320025,дебетовый,USD,2015-01-04,1310543.51,723
1467,HBIX6740718533115,дебетовый,RUB,2017-06-13,1389948.15,724
1468,JWQH5628753184833,кредитный,RUB,1998-05-13,1443970.66,724
1469,JSED5296458716639,дебетовый,EUR,1996-09-01,1172478.59,724
1470,WBGE2168807018215,дебетовый,RUB,1993-01-05,62954.16,725
1471,PIZV1251218833401,дебетовый,RUB,2001-08-27,177089.03,725
1472,SWCS4455766962536,дебетовый,USD,2010-09-14,235548.82,725
1473,DDPD2034574175659,кредитный,RUB,2002-09-02,747586.5,726
1474,FGAB2242237166433,дебетовый,RUB,2021-01-11,545605.36,726
1475,XGXZ5199972111529,дебетовый,RUB,2022-11-11,658662.69,727
1476,OYAZ9930676420117,дебетовый,RUB,1994-01-30,1213717.82,728
1477,CBCB9104600520495,кредитный,RUB,1999-10-17,256892.69,728
1478,MNRZ6510389537227,кредитный,RUB,2024-06-07,622512.91,729
1479,WYQH9290253244888,дебетовый,RUB,2020-08-27,1130260.76,729
1480,APYN9657765439592,дебетовый,RUB,2023-10-31,643234.27,730
1481,SDIN3124534749116,кредитный,USD,2002-07-19,1427760.81,730
1482,XQIV7818222344944,кредитный,USD,2025-12-13,663868.03,731
1483,ZZVZ4848569445142,дебетовый,RUB,2026-03-05,776023.05,731
1484,ULOE9914260713391,дебетовый,RUB,2025-12-29,472206.86,731
1485,HREO6461239554525,кредитный,RUB,2012-08-11,1138788.58,732
1486,YDGO2067730978039,дебетовый,USD,2019-10-01,86714.74,733
1487,XGIM8620753919193,кредитный,RUB,2022-07-11,1328674.28,733
1488,FQVS1835073984855,кредитный,RUB,2018-03-31,470542.85,733
1489,LBMQ1511462785662,дебетовый,RUB,1994-07-21,1350312.78,734
1490,PWYM2724381445651,дебетовый,RUB,1996-08-11,669283.58,734
1491,ISTO5301446338455,кредитный,RUB,2025-01-04,1331512.34,735
1492,KZAC2221988481312,кредитный,RUB,2007-11-04,1321462.02,736
1493,LTHB8989309222024,дебетовый,RUB,1992-03-04,501739.39,736
1494,ZPNN9706838282667,дебетовый,RUB,1993-03-23,811185.34,736
1495,BVAV0977354962595,дебетовый,RUB,1990-01-31,468378.62,737
1496,AXDE1355301253436,дебетовый,RUB,2016-05-28,1335479.01,738
1497,IMNS3706756440314,кредитный,RUB,2021-02-01,1161236.68,738
1498,FFDC9457205553216,кредитный,EUR,2008-08-15,165662.86,739
1499,XUYY8555026945058,дебетовый,RUB,2023-08-31,389634.69,739
1500,XMBO2288499392886,кредитный,RUB,1987-10-08,1134839.91,739
1501,MQSQ0106528544305,кредитный,RUB,2026-01-09,1105288.04,740
1502,VGXN1416370727420,кредитный,EUR,1983-06-26,1208081.34,741
1503,VULB2940799397788,дебетовый,RUB,1974-08-31,426803.24,741
1504,BIQL9159054248784,дебетовый,RUB,2009-02-20,779499.97,742
1505,JDYJ7140887795156,дебетовый,RUB,2007-10-21,774677.74,742
1506,FESD3790168840476,дебетовый,RUB,2026-05-04,541901.3,742
1507,HAYT9479141592842,дебетовый,RUB,2013-11-01,1242656.44,743
1508,MPOI1653746678563,дебетовый,RUB,2010-03-09,1332763.95,744
1509,DMJH6111685952417,дебетовый,RUB,2016-03-14,553941.32,745
1510,NQPJ7825634325101,кредитный,RUB,1994-01-16,778417.5,745
1511,AFVZ8831491410112,кредитный,RUB,2016-08-29,954691.72,746
1512,ZCUO4748157961942,кредитный,RUB,2016-01-16,1421730.05,746
1513,YQBF1245824708070,кредитный,RUB,1992-09-19,216519.27,747
1514,FOQU5743642542470,дебетовый,RUB,2019-08-27,686569.2,747
1515,MTDU5466692072972,дебетовый,RUB,1991-08-03,683148.56,747
1516,ZYYH1870863344539,дебетовый,USD,2005-10-18,553998.09,748
1517,LBRF9038569802844,кредитный,RUB,2005-10-21,554378.95,749
1518,EOQG6268494147904,дебетовый,RUB,1989-05-16,176613.32,750
1519,OKCL3792606082382,кредитный,EUR,2008-09-23,454890.12,750
1520,VAAV2978067824655,дебетовый,RUB,2022-10-30,213209.71,751
1521,ATEE2212881690358,кредитный,RUB,2023-08-23,1341379.39,751
1522,YFWE3272344241608,дебетовый,RUB,2005-06-18,1109490.49,752
1523,RQUV1489948223322,дебетовый,RUB,2005-04-10,522973.42,752
1524,XJNY6199971081863,кредитный,RUB,2022-07-18,464552.82,753
1525,DHUH7521455447227,кредитный,RUB,1997-05-22,712841.32,754
1526,WBIQ9974422597303,дебетовый,RUB,1989-04-21,757145.79,754
1527,IQZL0837432006083,кредитный,RUB,2025-07-10,223473.89,755
1528,UOPH6675859877157,кредитный,RUB,2017-03-12,937155.65,755
1529,HHKH8379023894056,кредитный,RUB,1986-10-20,1350366.63,756
1530,XJVO6192781207962,кредитный,RUB,2011-04-14,1437119.24,756
1531,RBSZ9522427561737,кредитный,RUB,1989-11-24,968874.79,756
1532,BCPX0117555677473,дебетовый,RUB,1998-01-08,1194238.17,757
1533,DBNO4449989071677,кредитный,RUB,2022-11-26,185672.42,758
1534,XWQB3024923008334,дебетовый,RUB,2024-03-09,928056.08,758
1535,RPZD5503930380354,дебетовый,EUR,2020-10-17,782630.68,758
1536,DHOX3129504888198,дебетовый,RUB,2005-02-27,1404272.71,759
1537,WLSS7322927809928,дебетовый,EUR,2015-02-14,412443.79,759
1538,ZWVS8639106204678,дебетовый,RUB,2021-09-14,1258376.16,760
1539,GBYH8169194867076,кредитный,RUB,2017-08-31,800315.8,761
1540,RXNI4491185101542,кредитный,RUB,2024-05-21,67475.47,761
1541,YFKK7301808725842,дебетовый,RUB,2018-07-15,270762.01,761
1542,AEFU7275215272311,кредитный,RUB,1986-03-22,136537.63,762
1543,HJCX6638267759727,дебетовый,RUB,1998-10-21,274003.39,763
